transaction_id,date,customer_id,product,region,customer_tier,sales_rep,quantity,list_price,volume_discount,payment_terms,rep_discretionary,freight_waiver,invoice_price,variable_cost
TXN0100189,2024-10-05,CUST1003,Oil Filter,West,Gold,Hall,228,41.25,0.0993,0.0252,0.0161,0.0269,34.34,19.92
TXN0100190,2024-08-23,CUST1003,Wiper Blade,Midwest,Gold,Hall,204,12.71,0.0991,0.0263,0.074,0.0212,9.91,5.34
TXN0100191,2024-01-15,CUST1145,Oil Filter,Northeast,Silver,Garcia,44,23.5,0.0653,0.018,0.0782,0.0272,19.07,11.92
TXN0100192,2024-06-06,CUST1068,Oil Filter,West,Gold,Hall,141,69.29,0.1165,0.0306,0.0808,0.0132,52.58,34.01
TXN0100193,2024-06-16,CUST1032,Air Filter,Midwest,Silver,Chen,58,83.52,0.0723,0.0277,0.0633,0.0071,69.29,36.99
TXN0100194,2024-07-10,CUST1055,Battery,West,Silver,Adams,225,70.41,0.0942,0.0139,0.0325,0.0157,59.4,32.47
TXN0100195,2024-06-10,CUST1002,Wiper Blade,Southeast,Bronze,Adams,239,62.58,0.0526,0.0375,0.0164,0.0372,53.59,26.46
TXN0100196,2024-11-06,CUST1056,Brake Pad,West,Standard,Davis,95,70.66,0.0032,0.0029,0.0665,0.0235,63.87,30.14
TXN0100197,2024-12-06,CUST1117,Wiper Blade,Southeast,Bronze,Davis,198,77.52,0.0355,0.0394,0.0753,0.027,63.78,32.48
TXN0100198,2024-07-15,CUST1011,Air Filter,Southeast,Silver,Evans,57,33.16,0.0855,0.0368,0.1264,0.0284,23.97,13.18
TXN0100199,2024-07-06,CUST1116,Oil Filter,Southwest,Silver,Chen,118,19.32,0.067,0.0168,0.0508,0.0349,16.05,9.79
TXN0100200,2024-01-06,CUST1030,Spark Plug,Southeast,Standard,Garcia,93,76.83,0.0099,0.0265,0.0933,0.0108,66.04,33.11
TXN0100201,2024-03-19,CUST1142,Oil Filter,Midwest,Silver,Chen,10,27.2,0.0874,0.0066,0.097,0.0035,21.91,11.65
TXN0100202,2024-06-20,CUST1120,Wiper Blade,Southwest,Standard,Chen,186,54.6,0.0178,0.0228,0.0026,0.0327,50.46,26.73
TXN0100203,2024-07-26,CUST1084,Spark Plug,Southwest,Silver,Ivanov,178,88.64,0.0905,0.0159,0.0268,0.0214,74.94,45.82
TXN0100204,2024-01-18,CUST1047,Oil Filter,Northeast,Silver,Chen,30,54.72,0.0624,0.0191,0.0859,0.0111,44.95,25.65
TXN0100205,2024-08-12,CUST1014,Spark Plug,Southwest,Standard,Davis,155,27.74,0.0286,0.0075,0.0855,0.0327,23.46,12.01
TXN0100206,2024-05-24,CUST1069,Wiper Blade,Northeast,Standard,Chen,57,14.55,0.0013,0.0124,0.0114,0.0017,14.16,6.16
TXN0100207,2024-10-24,CUST1109,Spark Plug,Southwest,Standard,Foster,68,46.68,0.0057,0.0013,0.0504,0.0194,43.09,20.18
TXN0100208,2024-05-21,CUST1001,Air Filter,Southwest,Silver,Foster,40,42.95,0.0867,0.0018,0.1015,0.0231,33.8,22.96
TXN0100209,2024-01-16,CUST1123,Wiper Blade,Northeast,Gold,Hall,126,83.47,0.0969,0.0135,0.0398,0.0307,68.37,44.45
TXN0100210,2024-01-01,CUST1033,Spark Plug,Southwest,Standard,Chen,162,94.87,0.0007,0.0283,0.0106,0.0278,88.48,51.78
TXN0100211,2024-11-06,CUST1050,Air Filter,Midwest,Gold,Chen,37,48.83,0.0827,0.0126,0.0938,0.0352,37.88,24.51
TXN0100212,2024-07-15,CUST1054,Air Filter,West,Silver,Evans,56,75.13,0.0983,0.0081,0.0582,0.0341,60.2,39.73
TXN0100213,2024-03-07,CUST1079,Oil Filter,Southeast,Bronze,Chen,235,55.15,0.0327,0.0164,0.0723,0.0165,47.54,21.47
TXN0100214,2024-07-15,CUST1143,Brake Pad,Northeast,Bronze,Adams,77,36.79,0.0299,0.031,0.0106,0.0014,34.11,19.6
TXN0100215,2024-09-02,CUST1007,Brake Pad,Midwest,Standard,Ivanov,91,20.84,0.0466,0.0088,0.0872,0.0281,17.28,11.36
TXN0100216,2024-06-23,CUST1143,Battery,Midwest,Silver,Hall,40,73.5,0.0539,0.0083,0.0886,0.0121,61.53,39.79
TXN0100217,2024-10-01,CUST1138,Air Filter,Midwest,Standard,Hall,170,20.57,0.0362,0.0007,0.0535,0.0106,18.49,10.25
TXN0100218,2024-08-09,CUST1119,Oil Filter,Northeast,Bronze,Hall,127,16.68,0.0293,0.0159,0.0053,0.0095,15.68,8.3
TXN0100219,2024-08-01,CUST1074,Oil Filter,Midwest,Bronze,Chen,157,68.88,0.0649,0.0191,0.0391,0.0064,59.96,36.42
TXN0100220,2024-08-11,CUST1134,Spark Plug,Midwest,Standard,Chen,247,89.5,0.0139,0.032,0.0639,0.0293,77.05,41.08
TXN0100221,2024-10-05,CUST1133,Brake Pad,Southwest,Gold,Ivanov,208,24.68,0.103,0.0107,0.098,0.0161,19.06,12.95
TXN0100222,2024-08-06,CUST1027,Air Filter,Southwest,Silver,Evans,71,85.25,0.0742,0.0183,0.0858,0.0329,67.25,37.82
TXN0100223,2024-02-23,CUST1053,Wiper Blade,Southwest,Silver,Evans,73,40.39,0.0794,0.0002,0.0572,0.0351,33.45,22.14
TXN0100224,2024-01-15,CUST1099,Air Filter,Northeast,Gold,Foster,237,40.04,0.1241,0.0271,0.0749,0.0023,30.89,20.7
TXN0100225,2024-02-10,CUST1070,Air Filter,West,Bronze,Hall,78,41.03,0.0312,0.0395,0.0866,0.0376,33.03,21.6
TXN0100226,2024-05-12,CUST1090,Brake Pad,Southwest,Bronze,Garcia,205,12.88,0.0533,0.0118,0.0504,0.0198,11.14,6.95
TXN0100227,2024-11-24,CUST1054,Spark Plug,Southeast,Silver,Foster,39,73.21,0.0769,0.0193,0.0799,0.0176,59.03,34.04
TXN0100228,2024-07-07,CUST1147,Wiper Blade,Southeast,Silver,Foster,154,21.14,0.0736,0.0151,0.0999,0.0143,16.85,8.95
TXN0100229,2024-02-12,CUST1071,Spark Plug,Midwest,Bronze,Chen,249,31.8,0.041,0.0379,0.0312,0.0126,27.9,15.7
TXN0100230,2024-10-26,CUST1108,Battery,Midwest,Gold,Foster,33,25.23,0.1009,0.0008,0.1151,0.0197,19.26,13.27
TXN0100231,2024-05-26,CUST1057,Oil Filter,Southeast,Gold,Evans,236,29.3,0.0949,0.0271,0.0832,0.0226,22.63,15.41
TXN0100232,2024-09-03,CUST1119,Oil Filter,Southeast,Silver,Evans,223,30.93,0.0755,0.0395,0.0879,0.0374,23.5,12.86
TXN0100233,2024-02-13,CUST1065,Oil Filter,Southeast,Bronze,Chen,49,68.13,0.0342,0.0315,0.0116,0.0262,61.08,37.21
TXN0100234,2024-02-15,CUST1002,Battery,Southeast,Standard,Evans,225,53.8,0.0322,0.0343,0.1349,0.0112,42.36,26.66
TXN0100235,2024-01-23,CUST1063,Oil Filter,Northeast,Silver,Adams,178,67.72,0.0875,0.0181,0.0388,0.0358,55.52,27.02
TXN0100236,2024-08-04,CUST1034,Air Filter,Southeast,Standard,Ivanov,151,8.03,0.0208,0.0177,0.0343,0.0352,7.16,3.69
TXN0100237,2024-08-05,CUST1100,Spark Plug,Midwest,Standard,Foster,78,44.46,0.0415,0.0326,0.0644,0.0103,37.84,18.82
TXN0100238,2024-03-01,CUST1042,Spark Plug,Southeast,Bronze,Evans,60,45.68,0.0619,0.0071,0.0563,0.0141,39.31,19.71
TXN0100239,2024-02-02,CUST1119,Air Filter,Midwest,Silver,Davis,123,58.27,0.0652,0,0.0555,0.0195,50.1,23.71
TXN0100240,2024-04-08,CUST1138,Brake Pad,West,Standard,Davis,48,67.51,0.0422,0.0196,0.0383,0.0281,58.86,35.75
TXN0100241,2024-09-16,CUST1090,Wiper Blade,Northeast,Gold,Foster,180,18.7,0.0836,0.0327,0.133,0.0294,13.49,8.01
TXN0100242,2024-06-09,CUST1014,Oil Filter,Northeast,Bronze,Garcia,14,26.36,0.0566,0.0059,0.0849,0.0335,21.59,11.63
TXN0100243,2024-11-19,CUST1045,Spark Plug,Northeast,Gold,Ivanov,94,13.27,0.1037,0.0017,0.0002,0.0184,11.62,6.95
TXN0100244,2024-10-24,CUST1058,Air Filter,West,Bronze,Ivanov,33,59.66,0.0594,0.0124,0.0985,0.0394,47.15,30.79
TXN0100245,2024-04-23,CUST1142,Wiper Blade,West,Bronze,Garcia,210,17.35,0.0423,0.0396,0.0879,0.0383,13.74,8.54
TXN0100246,2024-06-27,CUST1093,Air Filter,Midwest,Standard,Davis,25,82.84,0.0286,0.0237,0.0184,0.034,74.17,36.38
TXN0100247,2024-09-02,CUST1054,Air Filter,Southwest,Bronze,Evans,9,44.2,0.0496,0.0236,0.0571,0.0395,36.69,18.21
TXN0100248,2024-10-08,CUST1000,Spark Plug,Southeast,Silver,Foster,139,73.47,0.0602,0.0317,0.0498,0.0138,62.05,35.58
TXN0100249,2024-09-08,CUST1037,Wiper Blade,Southwest,Standard,Evans,219,77.02,0.0257,0.0261,0.0557,0.0043,68.41,36.14
TXN0100250,2024-05-25,CUST1144,Wiper Blade,Midwest,Silver,Hall,14,34.43,0.0714,0.0024,0.0754,0.0272,28.36,17.35
TXN0100251,2024-10-26,CUST1049,Air Filter,West,Silver,Garcia,91,33.74,0.0777,0.0279,0.0582,0.014,27.74,16.82
TXN0100252,2024-04-03,CUST1004,Air Filter,Southeast,Gold,Davis,179,41.21,0.1189,0.027,0.0663,0.0018,32.39,21.87
TXN0100253,2024-06-12,CUST1020,Battery,Midwest,Bronze,Garcia,79,78.4,0.0252,0.0385,0.0369,0.0124,69.54,31.87
TXN0100254,2024-06-12,CUST1035,Air Filter,Northeast,Gold,Adams,216,79.12,0.1219,0.0221,0.039,0.0021,64.47,32.84
TXN0100255,2024-12-20,CUST1143,Air Filter,Northeast,Gold,Hall,54,37.42,0.091,0.006,0.0413,0.0399,30.75,15.04
TXN0100256,2024-07-14,CUST1001,Battery,Northeast,Standard,Chen,143,42.65,0.0362,0.0245,0.0312,0.0373,37.14,22.15
TXN0100257,2024-04-09,CUST1045,Battery,Northeast,Bronze,Chen,135,39.19,0.0359,0.0313,0.0086,0.0011,36.18,18.99
TXN0100258,2024-11-14,CUST1138,Oil Filter,West,Gold,Evans,82,93.53,0.0914,0.0018,0.0554,0.0324,76.6,45.29
TXN0100259,2024-03-08,CUST1124,Wiper Blade,Southwest,Silver,Hall,119,23.41,0.0615,0.013,0.055,0.0165,19.99,10.32
TXN0100260,2024-01-04,CUST1045,Oil Filter,West,Silver,Hall,23,76.46,0.0774,0.028,0.0909,0.0271,59.38,30.42
TXN0100261,2024-12-11,CUST1118,Battery,Southeast,Silver,Davis,185,35.09,0.0858,0.0029,0.0382,0.0354,29.39,15.3
TXN0100262,2024-07-14,CUST1060,Wiper Blade,Midwest,Silver,Adams,171,57.44,0.0678,0.021,0.0839,0.0322,45.67,23.13
TXN0100263,2024-10-18,CUST1051,Oil Filter,Southwest,Silver,Chen,202,60.86,0.0704,0.0342,0.0881,0.0293,47.35,30.52
TXN0100264,2024-04-24,CUST1006,Air Filter,Southeast,Bronze,Chen,137,75.14,0.0499,0.0102,0.0396,0.014,66.6,30.92
TXN0100265,2024-09-26,CUST1145,Battery,Northeast,Bronze,Davis,215,48.06,0.0552,0.0304,0.0013,0.0089,43.46,19.94
TXN0100266,2024-03-06,CUST1075,Spark Plug,Northeast,Gold,Evans,74,31.04,0.1187,0.0132,0.13,0.0248,22.14,12.08
TXN0100267,2024-12-14,CUST1057,Spark Plug,Southwest,Gold,Garcia,246,13.17,0.109,0.036,0.0252,0.0093,10.81,6.87
TXN0100268,2024-01-22,CUST1005,Battery,West,Standard,Chen,155,89.3,0.0079,0.0236,0.0095,0.0179,84.04,42.71
TXN0100269,2024-06-25,CUST1048,Oil Filter,Northeast,Silver,Ivanov,225,92.44,0.0676,0.0123,0.0623,0.0176,77.67,37.18
TXN0100270,2024-07-19,CUST1018,Spark Plug,West,Bronze,Adams,115,33.44,0.0575,0.0146,0.0327,0.0207,29.24,17.66
TXN0100271,2024-09-15,CUST1037,Wiper Blade,Midwest,Gold,Hall,221,70.61,0.1146,0.0286,0.0749,0.0168,54.02,26.85
TXN0100272,2024-06-13,CUST1020,Brake Pad,Midwest,Standard,Ivanov,243,90.14,0.0405,0.0385,0.0679,0.0041,76.53,42.19
TXN0100273,2024-07-18,CUST1110,Battery,Southeast,Bronze,Foster,146,19.34,0.0228,0.0282,0.0843,0.0296,16.15,9.25
TXN0100274,2024-11-17,CUST1116,Air Filter,West,Gold,Ivanov,124,14.01,0.1217,0.022,0.0133,0.0131,11.63,6.94
TXN0100275,2024-03-15,CUST1127,Oil Filter,Midwest,Bronze,Ivanov,58,64.69,0.0314,0.0281,0.028,0.0108,58.33,32.68
TXN0100276,2024-03-21,CUST1001,Oil Filter,Southeast,Gold,Garcia,13,76.26,0.1096,0.0012,0.0911,0.0162,59.63,41.53
TXN0100277,2024-03-14,CUST1014,Brake Pad,Southeast,Bronze,Garcia,130,87.68,0.0467,0.0333,0.0765,0.0098,73.1,44.46
TXN0100278,2024-12-02,CUST1092,Battery,Southeast,Silver,Evans,13,22.14,0.0805,0.0296,0.1238,0.039,16.1,12
TXN0100279,2024-04-16,CUST1057,Brake Pad,Southeast,Silver,Ivanov,170,42.49,0.0879,0.0183,0.056,0.0027,35.48,17.67
TXN0100280,2024-07-06,CUST1061,Oil Filter,Midwest,Gold,Garcia,89,74.97,0.0852,0.0318,0.0961,0.03,56.74,29.13
TXN0100281,2024-06-17,CUST1052,Oil Filter,Northeast,Gold,Foster,235,23.06,0.0991,0.0309,0.0856,0.0164,17.71,12.55
TXN0100282,2024-09-25,CUST1130,Air Filter,Northeast,Gold,Evans,166,94.23,0.1142,0.0316,0.1391,0.0291,64.64,36.6
TXN0100283,2024-01-09,CUST1039,Oil Filter,Southwest,Standard,Adams,195,27.9,0.0452,0.0287,0.0338,0.0033,24.8,10.99
TXN0100284,2024-11-14,CUST1094,Air Filter,Southwest,Silver,Garcia,160,48.28,0.0986,0.0198,0.08,0.0203,37.72,18.42
TXN0100285,2024-05-04,CUST1142,Battery,West,Bronze,Foster,156,48.17,0.0366,0.0073,0.0775,0.015,41.6,19.51
TXN0100286,2024-11-11,CUST1142,Air Filter,Northeast,Standard,Chen,76,77.21,0.0341,0.0138,0.0635,0.0272,66.51,39.63
TXN0100287,2024-10-09,CUST1146,Wiper Blade,Southeast,Silver,Hall,18,13.22,0.0889,0.0236,0.0379,0.0108,11.09,7.13
TXN0100288,2024-11-13,CUST1110,Wiper Blade,Southwest,Gold,Garcia,136,62.33,0.0923,0.0121,0.012,0.0205,53.8,26.38
TXN0100289,2024-04-05,CUST1041,Wiper Blade,Northeast,Bronze,Garcia,41,53.08,0.0601,0.0387,0.0783,0.0045,43.44,26.29
TXN0100290,2024-01-03,CUST1032,Oil Filter,Southeast,Bronze,Hall,91,60.27,0.0447,0.031,0.079,0.0279,49.26,32.96
TXN0100291,2024-09-16,CUST1057,Oil Filter,Southwest,Standard,Davis,55,36.25,0.0235,0.0264,0.0964,0.0256,30.02,19.76
TXN0100292,2024-03-19,CUST1026,Spark Plug,Northeast,Bronze,Chen,228,91.41,0.0255,0.0079,0.0807,0.0251,78.69,46.63
TXN0100293,2024-08-08,CUST1010,Oil Filter,Southeast,Silver,Chen,160,48.96,0.0835,0.0338,0.0517,0.002,40.59,23.48
TXN0100294,2024-02-11,CUST1096,Wiper Blade,Northeast,Standard,Evans,244,32.58,0.0317,0.0066,0.0499,0.0352,28.56,16.67
TXN0100295,2024-03-23,CUST1094,Spark Plug,Midwest,Standard,Ivanov,102,82.24,0.0363,0.0187,0.0282,0.0166,74.03,36.99
TXN0100296,2024-12-14,CUST1105,Oil Filter,Northeast,Gold,Ivanov,16,89.65,0.1078,0.0393,0.035,0.0295,70.68,39.58
TXN0100297,2024-11-11,CUST1129,Oil Filter,Northeast,Silver,Davis,65,80.1,0.0995,0.0001,0.0534,0.0043,67.5,43.58
TXN0100298,2024-09-13,CUST1019,Wiper Blade,Southeast,Gold,Ivanov,199,56.98,0.0993,0.0245,0.0503,0.0066,46.68,25.99
TXN0100299,2024-09-10,CUST1070,Wiper Blade,West,Standard,Chen,2,67.3,0.0469,0.0292,0.0429,0.0319,57.14,35.71
TXN0100300,2024-10-27,CUST1125,Spark Plug,Southeast,Silver,Adams,222,83.28,0.0925,0.0204,0.0202,0.0331,69.44,33.99
TXN0100301,2024-09-18,CUST1084,Air Filter,Midwest,Bronze,Chen,2,15.28,0.0298,0.0056,0.0573,0.0133,13.66,7.57
TXN0100302,2024-11-11,CUST1068,Battery,Southeast,Bronze,Adams,6,73.61,0.0459,0.0329,0.011,0.004,66.71,31.11
TXN0100303,2024-04-24,CUST1028,Oil Filter,Midwest,Standard,Hall,7,19.4,0.0323,0.017,0.0728,0.0007,17.02,9.61
TXN0100304,2024-01-23,CUST1147,Spark Plug,Southwest,Standard,Davis,173,86.41,0.0137,0.0147,0.0671,0.02,76.43,36.93
TXN0100305,2024-05-16,CUST1122,Brake Pad,Northeast,Gold,Foster,58,28.48,0.0906,0.0198,0.084,0.0371,21.89,14.18
TXN0100306,2024-05-16,CUST1030,Wiper Blade,Southwest,Gold,Evans,163,9.28,0.0944,0.0322,0.0909,0.0192,7.08,3.6
TXN0100307,2024-11-23,CUST1025,Brake Pad,Midwest,Bronze,Foster,125,62.19,0.0391,0.0175,0.0734,0.0029,53.92,28.67
TXN0100308,2024-12-26,CUST1037,Oil Filter,Midwest,Standard,Evans,5,92.66,0.0215,0.0224,0.0761,0.0201,79.68,42.51
TXN0100309,2024-03-26,CUST1117,Air Filter,Northeast,Standard,Adams,107,35.08,0.0047,0.0164,0.0546,0.0038,32.29,13.85
TXN0100310,2024-06-23,CUST1019,Wiper Blade,West,Silver,Adams,242,48.96,0.0869,0.0397,0.0938,0.0378,36.32,24.85
TXN0100311,2024-08-04,CUST1136,Brake Pad,Southwest,Standard,Garcia,30,69.96,0.039,0.0296,0.0917,0.0284,56.76,37.38
TXN0100312,2024-05-11,CUST1073,Oil Filter,Southwest,Bronze,Evans,231,39.82,0.0287,0.0178,0.0963,0.0213,33.29,21.01
TXN0100313,2024-09-15,CUST1104,Wiper Blade,Southwest,Standard,Evans,4,90.4,0.0012,0.0021,0.0534,0.0222,83.27,39.04
TXN0100314,2024-08-02,CUST1038,Brake Pad,Midwest,Bronze,Ivanov,63,54.38,0.0571,0.0145,0.0045,0.0313,48.54,21.91
TXN0100315,2024-04-02,CUST1030,Oil Filter,Southeast,Gold,Ivanov,29,18.89,0.1188,0.0371,0.0907,0.025,13.76,9.46
TXN0100316,2024-08-27,CUST1102,Wiper Blade,Southwest,Silver,Garcia,93,69.25,0.072,0.0314,0.0659,0.0237,55.88,32.37
TXN0100317,2024-12-14,CUST1100,Brake Pad,Midwest,Gold,Chen,6,65.97,0.0934,0.0014,0.0214,0.0236,56.75,30
TXN0100318,2024-10-05,CUST1133,Wiper Blade,West,Silver,Adams,46,54.35,0.0809,0.0258,0.0112,0.0349,46.05,29.88
TXN0100319,2024-04-05,CUST1068,Spark Plug,West,Silver,Chen,228,89,0.0633,0.0337,0.068,0.0182,72.7,36.17
TXN0100320,2024-01-19,CUST1077,Oil Filter,Southwest,Standard,Ivanov,115,88.33,0.0264,0.0116,0.0668,0.0299,76.43,37.52
TXN0100321,2024-02-20,CUST1065,Spark Plug,Southwest,Silver,Foster,103,35.71,0.0669,0.0333,0.1354,0.003,27.19,15.67
TXN0100322,2024-03-20,CUST1045,Wiper Blade,Southeast,Standard,Davis,83,39.32,0.0087,0.0075,0.0602,0.0066,36.06,19.03
TXN0100323,2024-10-26,CUST1103,Brake Pad,West,Standard,Evans,145,45.7,0.0114,0.029,0.0815,0.0208,39.18,20.8
TXN0100324,2024-04-17,CUST1030,Air Filter,Northeast,Silver,Ivanov,6,77.63,0.0664,0.0016,0.0667,0.0123,66.22,34.13
TXN0100325,2024-01-12,CUST1120,Spark Plug,West,Standard,Hall,181,25.08,0.0135,0.0339,0.0436,0.0396,21.8,12.76
TXN0100326,2024-11-11,CUST1097,Spark Plug,Southwest,Bronze,Davis,62,13.37,0.0439,0.0234,0.0487,0.0071,11.72,5.13
TXN0100327,2024-10-18,CUST1144,Battery,Southwest,Gold,Garcia,179,14.73,0.1076,0.0183,0.0704,0.0085,11.71,7.59
TXN0100328,2024-05-04,CUST1076,Spark Plug,West,Gold,Garcia,87,25.14,0.0966,0.0398,0.0161,0.0262,20.65,11.34
TXN0100329,2024-04-16,CUST1104,Spark Plug,Midwest,Gold,Garcia,134,28.43,0.121,0.0114,0.0752,0.0381,21.44,11.98
TXN0100330,2024-09-17,CUST1075,Air Filter,Midwest,Gold,Adams,6,84.66,0.0909,0.0115,0.0896,0.0077,67.75,42.72
TXN0100331,2024-07-11,CUST1012,Air Filter,West,Gold,Adams,2,83.97,0.0859,0.0373,0.0109,0.0085,72,45.56
TXN0100332,2024-02-08,CUST1138,Oil Filter,Northeast,Gold,Hall,57,60.13,0.0878,0.0129,0.0692,0.0005,49.88,24.19
TXN0100333,2024-03-20,CUST1108,Battery,Northeast,Bronze,Foster,110,53.73,0.0426,0.0163,0.0988,0.0215,44.1,23.08
TXN0100334,2024-02-06,CUST1062,Spark Plug,Midwest,Standard,Garcia,46,84.1,0.026,0.0115,0.0695,0.0046,74.71,38.34
TXN0100335,2024-06-13,CUST1099,Wiper Blade,Midwest,Standard,Evans,187,9.01,0.0467,0.0017,0.0495,0.0113,8.03,4.16
TXN0100336,2024-08-08,CUST1139,Spark Plug,Northeast,Silver,Ivanov,119,39.93,0.0804,0.0317,0.0666,0.0001,32.79,16.15
TXN0100337,2024-08-19,CUST1055,Spark Plug,Midwest,Bronze,Chen,76,55.69,0.0574,0.0336,0.0478,0.0263,46.5,23.4
TXN0100338,2024-06-26,CUST1044,Brake Pad,Southwest,Gold,Ivanov,34,28.38,0.1036,0.0378,0.0898,0.032,20.91,12.95
TXN0100339,2024-04-06,CUST1032,Spark Plug,Midwest,Standard,Chen,116,89.79,0.0108,0.0287,0.0329,0.0373,79.94,36.73
TXN0100340,2024-05-11,CUST1016,Spark Plug,Northeast,Standard,Evans,72,34.36,0.0248,0.0243,0.1345,0.0363,26.8,17.31
TXN0100341,2024-06-18,CUST1105,Battery,Midwest,Standard,Foster,205,65.99,0.0385,0.0201,0.11,0.0092,54.26,36.02
TXN0100342,2024-08-06,CUST1055,Wiper Blade,Northeast,Bronze,Davis,120,91.31,0.0299,0.0247,0.0385,0.0237,80.64,35.54
TXN0100343,2024-06-17,CUST1038,Brake Pad,Southwest,Standard,Chen,137,73.53,0.0073,0.0062,0.0155,0.0119,70.52,28.51
TXN0100344,2024-05-19,CUST1050,Air Filter,Midwest,Bronze,Hall,130,28.99,0.0298,0.0134,0.0848,0.0151,24.84,14.26
TXN0100345,2024-02-05,CUST1064,Oil Filter,West,Silver,Hall,127,47.37,0.086,0.0348,0.0615,0.0397,36.85,21.46
TXN0100346,2024-03-19,CUST1130,Air Filter,West,Bronze,Garcia,204,44.25,0.0236,0.0175,0.0924,0.0237,37.29,22.82
TXN0100347,2024-09-21,CUST1112,Battery,Midwest,Standard,Evans,31,38.78,0.0349,0.027,0.0942,0.0375,31.27,18.5
TXN0100348,2024-01-27,CUST1144,Air Filter,Southwest,Silver,Adams,90,57.97,0.072,0.0043,0.0089,0.0079,52.57,26.08
TXN0100349,2024-01-06,CUST1076,Spark Plug,Midwest,Bronze,Evans,78,11.11,0.0588,0.0316,0.0467,0.0167,9.4,6.1
TXN0100350,2024-08-07,CUST1118,Spark Plug,Northeast,Silver,Adams,85,69.02,0.0698,0.0029,0.05,0.039,57.86,29.64
TXN0100351,2024-08-09,CUST1083,Air Filter,Southeast,Bronze,Davis,13,69.56,0.0586,0.0131,0.0834,0.021,57.31,28.25
TXN0100352,2024-09-04,CUST1017,Wiper Blade,Northeast,Standard,Hall,176,80.04,0.0329,0.0297,0.0326,0.0148,71.24,35.85
TXN0100353,2024-07-22,CUST1149,Wiper Blade,Midwest,Standard,Foster,211,71.72,0.0278,0.0117,0.1064,0.008,60.68,38.43
TXN0100354,2024-03-01,CUST1122,Air Filter,Midwest,Silver,Foster,238,10.1,0.0824,0.0049,0.053,0.018,8.5,5.09
TXN0100355,2024-03-05,CUST1050,Brake Pad,Midwest,Silver,Ivanov,58,61.99,0.0678,0.0168,0.0847,0.0086,50.96,30.94
TXN0100356,2024-10-24,CUST1092,Spark Plug,Southeast,Gold,Foster,140,45.06,0.1197,0.0153,0.0847,0.0385,33.43,19.99
TXN0100357,2024-01-10,CUST1102,Oil Filter,Midwest,Gold,Davis,55,49.72,0.1074,0.0384,0.0527,0.0095,39.38,24.73
TXN0100358,2024-10-20,CUST1077,Wiper Blade,Southwest,Standard,Ivanov,211,65.31,0.0374,0.0289,0.0161,0.007,59.47,34.75
TXN0100359,2024-09-07,CUST1006,Spark Plug,Southeast,Standard,Garcia,19,47.17,0.0275,0.0187,0.0863,0.0172,40.11,18.79
TXN0100360,2024-08-20,CUST1036,Oil Filter,Midwest,Gold,Foster,20,31.65,0.1017,0.033,0.0745,0.0384,23.81,13.86
TXN0100361,2024-02-18,CUST1014,Spark Plug,Southwest,Standard,Adams,33,15.62,0.0127,0.0378,0.0057,0.0061,14.65,6.65
TXN0100362,2024-06-03,CUST1049,Battery,Southeast,Standard,Hall,169,82.95,0.0207,0.0089,0.0041,0.0317,77.53,37.98
TXN0100363,2024-06-21,CUST1032,Spark Plug,Southeast,Bronze,Foster,246,64.08,0.0279,0.0065,0.1304,0.0397,50.98,33.21
TXN0100364,2024-09-20,CUST1019,Oil Filter,Northeast,Standard,Ivanov,81,31.27,0.0359,0.0017,0.0401,0.0294,27.92,12.23
TXN0100365,2024-03-04,CUST1054,Wiper Blade,West,Standard,Chen,17,92.02,0.0417,0.0139,0.0511,0.0076,81.5,39.11
TXN0100366,2024-08-13,CUST1068,Oil Filter,Northeast,Bronze,Adams,173,22.21,0.0585,0.0318,0.0253,0.0136,19.34,10
TXN0100367,2024-12-10,CUST1103,Oil Filter,Southwest,Standard,Foster,134,22.39,0.0075,0.0372,0.0836,0.0184,19.11,9.88
TXN0100368,2024-09-11,CUST1045,Battery,Southwest,Silver,Ivanov,17,62.53,0.0712,0.0028,0.0331,0.0339,53.71,32.77
TXN0100369,2024-01-22,CUST1042,Spark Plug,West,Bronze,Hall,248,83.24,0.0353,0.0276,0.0507,0.0048,73.38,45.36
TXN0100370,2024-03-11,CUST1058,Brake Pad,West,Bronze,Adams,66,45.67,0.0332,0.0233,0.0291,0.0228,40.72,23.18
TXN0100371,2024-01-12,CUST1022,Wiper Blade,Midwest,Bronze,Ivanov,103,78.72,0.0449,0.034,0.0207,0.0019,70.73,37.51
TXN0100372,2024-03-10,CUST1080,Brake Pad,Northeast,Silver,Hall,224,69.27,0.0752,0.0282,0.0318,0.0183,58.64,26.44
TXN0100373,2024-03-26,CUST1104,Wiper Blade,Northeast,Gold,Davis,103,18.02,0.0817,0.037,0.0684,0.0068,14.53,9.69
TXN0100374,2024-06-02,CUST1083,Battery,West,Gold,Chen,43,30.07,0.0895,0.0303,0.0098,0.0333,25.17,12.46
TXN0100375,2024-11-23,CUST1141,Battery,Southeast,Standard,Adams,139,42.93,0.0235,0.0033,0.0731,0.0094,38.24,20.35
TXN0100376,2024-01-03,CUST1057,Battery,Northeast,Gold,Hall,220,58.65,0.0973,0.0008,0.0902,0.0184,46.53,32.17
TXN0100377,2024-03-21,CUST1029,Air Filter,West,Standard,Evans,42,76.74,0.0399,0.0002,0.0501,0.0372,66.96,29.28
